"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","League Points","Max Fuel Fill%","Weight Penalty (KG)"
"23","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","404419","404419","Thomas Guldalian","0","3","0","Running","-01.657","0","2:09.955","2:10.143","2:09.955","3","3","0","","100","0"
"24","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","32807","32807","Ivo Laubscher","0","46","0","Running","-01.799","0","2:10.097","2:10.097","2:10.097","1","2","1","","100","0"
"25","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","389360","389360","Josh Clogg","0","13","0","Running","-01.831","0","2:10.128","2:10.418","2:10.128","2","2","0","","100","0"
"26","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","381704","381704","Rolf Andersen","0","92","0","Running","-01.887","0","2:10.185","2:10.496","2:10.185","2","2","1","","100","0"
"27","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","383295","383295","Kevin Zwemstra","0","25","0","Running","-02.168","0","2:10.466","2:10.635","2:10.466","2","3","0","","100","0"
"28","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","276814","276814","Karsten van Eijck","0","911","0","Running","-02.274","0","2:10.572","2:10.637","2:10.572","1","3","2","","100","0"
"29","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","424647","424647","Martin Spalek","0","906","0","Running","-02.319","0","2:10.617","2:11.049","2:10.617","3","3","0","","100","0"
"30","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","145688","145688","Alex Kraeter","0","791","0","Running","-02.359","0","2:10.656","2:11.239","2:10.656","2","2","4","","100","0"
"31","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","289099","289099","Carl Wahlqvist","0","24","0","Running","-02.432","0","2:10.729","2:10.846","2:10.729","2","3","1","","100","0"
"32","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","425868","425868","Mark Jones12","0","77","0","Running","-02.514","0","2:10.812","2:11.085","2:10.812","3","3","1","","100","0"
"33","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","346133","346133","Tristan Martz","0","18","0","Running","-02.526","0","2:10.824","2:11.351","2:10.824","3","3","0","","100","0"
"34","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342188","342188","Tobias Maisel","0","15","0","Running","-03.005","0","2:11.303","2:11.303","2:11.303","1","2","8","","100","0"
"35","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","229161","229161","Martin Donati","0","17","0","Running","-03.082","0","2:11.379","2:11.518","2:11.379","3","3","1","","100","0"
"36","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","305901","305901","Jordan A Pearce","0","198","0","Running","-03.361","0","2:11.659","2:11.782","2:11.659","2","2","3","","100","0"
"37","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","389637","389637","Yvo de Brouwer","0","95","0","Running","-03.391","0","2:11.689","2:11.976","2:11.689","2","2","1","","100","0"
"38","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","416184","416184","Jacob Robotham","0","7","0","Running","-03.850","0","2:12.147","2:12.147","2:12.147","2","2","4","","100","0"
"39","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","316142","316142","Airijus Jomantas","0","71","0","Running","-04.374","0","2:12.672","2:12.672","2:12.672","1","3","8","","100","0"
"40","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","397377","397377","Josua Ali-Keskikyl�","0","83","0","Running","-04.671","0","2:12.969","2:12.969","2:12.969","2","2","5","","100","0"
"41","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","341072","341072","Ivan Harasta","0","63","0","Running","-1:00.285","0","3:08.583","3:08.583","3:08.583","2","2","4","","100","0"
"42","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","266853","266853","Jonathon White","0","777","0","Running","-00.000","0","","00.000","","","0","0","","100","0"
"43","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342918","342918","Espen Erlandsen","0","14","0","Running","-00.000","0","","00.000","","","0","0","","100","0"
"44","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","328174","328174","Tom Metherell","0","117","0","Running","-00.000","0","","00.000","","","0","0","","100","0"
"45","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","318258","318258","Cl�ment Andrieu","0","37","0","Running","-00.000","0","","00.000","","","2","5","","100","0"
"46","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","345510","345510","Nelson Costa De Sousa","0","919","0","Running","-00.000","0","","00.000","","","2","5","","100","0"
"47","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","449337","449337","Jack M Wilson","0","29","0","Running","-00.000","0","","00.000","","","0","0","","100","0"
"48","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","354110","354110","Hendryk Lichtenhagen","0","55","0","Running","-00.000","0","","00.000","","","0","1","","100","0"
"49","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","334613","334613","Dane Baird","0","36","0","Running","-00.000","0","","00.000","","","0","0","","100","0"
